,date,price,Returns
107,2018-06-05,1.003487794,0.0034181778502386795
108,2018-06-06,1.009521715,0.00601294907230332
109,2018-06-07,1.00878791,-0.0007268838194333105
110,2018-06-08,1.0092416229999999,0.0004497605448106068
111,2018-06-11,1.010824688,0.0015685688777822282
112,2018-06-12,1.011617974,0.0007847908835403317
113,2018-06-13,1.0099369759999999,-0.001661692499742129
114,2018-06-14,1.011675057,0.0017209796663588683
115,2018-06-15,1.013413138,0.0017180229837376881
116,2018-06-18,1.015151219,0.001715076442989627
117,2018-06-19,1.012900781,-0.0022168500198590513
118,2018-06-20,1.0183770540000001,0.005406524610034991
119,2018-06-21,1.0184003415,2.286726699951558e-05
120,2018-06-22,1.0184236290000002,2.2866744099792058e-05
121,2018-06-25,1.006487665,-0.011720038361364482
122,2018-06-26,1.009405993,0.0028995169056540426
123,2018-06-27,1.007304441,-0.0020819690140276848
124,2018-06-28,1.005202889,-0.0020863126523236186
125,2018-06-29,1.007322536,0.0021086757939072776
126,2018-07-03,1.009442183,0.002104238636829292
127,2018-07-04,1.01156183,0.0020998201142146122
128,2018-07-05,1.010704847,-0.0008471879568646701
129,2018-07-06,1.015736495,0.004978355466420448
130,2018-07-09,1.020768143,0.004953694215742432
131,2018-07-10,1.024426122,0.0035835552128902215
132,2018-07-11,1.01991837,-0.004400270456984545
133,2018-07-12,1.027009578,0.006952721128064221
134,2018-07-13,1.025198957,-0.0017630030320904266
135,2018-07-16,1.021419844,-0.003686223999933347
136,2018-07-17,1.022255208,0.0008178458690686341
137,2018-07-18,1.023090572,0.0008171775437901818
138,2018-07-19,1.0221650740000001,-0.0009046100368129695
139,2018-07-20,1.0212395760000001,-0.0009054290970618162
140,2018-07-23,1.020314078,-0.0009062496418570376
141,2018-07-24,1.01938858,-0.0009070716752376251
142,2018-07-25,1.0208014109999999,0.0013859592188092407
143,2018-07-26,1.022214242,0.0013840409944341214
144,2018-07-27,1.0197796675,-0.0023816675604486637
145,2018-07-30,1.0173450929999999,-0.00238735344269847
146,2018-07-31,1.022152716,0.004725656056218996
147,2018-08-01,1.020844461,-0.0012799017011073666
148,2018-08-02,1.023837706,0.0029321264054935625
149,2018-08-03,1.026932062,0.0030223110380347418
150,2018-08-07,1.023920768,-0.0029323205608512426
151,2018-08-08,1.025686435,0.001724417606499662
152,2018-08-09,1.02386423,-0.001776571218863654
153,2018-08-10,1.022042025,-0.0017797330413623635
154,2018-08-13,1.02021982,-0.0017829061383262124
155,2018-08-14,1.02468331,0.004375027726867486
156,2018-08-15,1.022313745,-0.0023124852106745086
157,2018-08-16,1.027850731,0.005416131815776382
158,2018-08-17,1.03068560025,0.0027580553912160966
159,2018-08-20,1.0335204695,0.002750469444137371
160,2018-08-21,1.03635533875,0.0027429251124280185
161,2018-08-22,1.039190208,0.002735422054581438
162,2018-08-23,1.0381200940000002,-0.0010297575860143127
163,2018-08-24,1.043934615,0.005601009973321913
164,2018-08-27,1.049749136,0.005569813392958478
165,2018-08-28,1.050322494,0.0005461857317499152
166,2018-08-29,1.050895852,0.0005458875757449189
167,2018-08-30,1.047935601,-0.0028168833232772306
168,2018-08-31,1.047196032,-0.0007057389779432377
169,2018-09-04,1.045828033,-0.0013063447131166361
170,2018-09-05,1.046141298,0.0002995377730516946
171,2018-09-06,1.046184812,4.159476361653702e-05
172,2018-09-07,1.046228326,4.1593033564435444e-05
173,2018-09-10,1.04627184,4.159130365577468e-05
174,2018-09-11,1.0506232340000001,0.004158951654476439
175,2018-09-12,1.050696605,6.983569144991542e-05
176,2018-09-13,1.046740953,-0.003764789931913759
177,2018-09-14,1.0493573145,0.002499531037265079
178,2018-09-17,1.051973676,0.002493298959131751
179,2018-09-18,1.057933831,0.005665688349410614
180,2018-09-19,1.05423111,-0.003499955187651116
181,2018-09-20,1.061769342,0.007150454894088831
182,2018-09-21,1.0596474495,-0.001998449584166062
183,2018-09-24,1.057525557,-0.0020024513822981538
184,2018-09-25,1.055821663,-0.0016112083426462753
185,2018-09-26,1.052358254,-0.0032802973469581165
186,2018-09-27,1.054159213,0.0017113554183230129
187,2018-09-28,1.051542315,-0.00248245043796802
188,2018-10-01,1.050125097,-0.001347751754526394
189,2018-10-02,1.048707879,-0.0013495706407253838
190,2018-10-03,1.0508886,0.00207943607907235
191,2018-10-04,1.043902945,-0.006647379179867463
192,2018-10-05,1.0408328999999998,-0.0029409295324864804
193,2018-10-09,1.037762855,-0.0029496041103234116
